model,action,turn,proportion,ci_low,ci_high
Qwen2.5-72B-instruct,2.B,2,16.0,10.09528848880478,24.420269389270246
Qwen2.5-72B-instruct,2.B,3,25.0,17.545211362287677,34.30446354806161
Qwen2.5-72B-instruct,2.B,4,33.0,24.56312273412803,42.69465620490948
Qwen2.5-72B-instruct,2.B,5,13.0,7.7571674272405104,20.98035144007643
Qwen2.5-72B-instruct,2.B,6,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-72B-instruct,2.B,7,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.B,8,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,9,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.B,10,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.B,11,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.B,12,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,13,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.B,14,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.B,15,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,16,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,17,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,18,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.B,19,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,20,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,21,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,22,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.B,23,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,24,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,25,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.B,26,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,27,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,28,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,29,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.B,30,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.B,1,0.0,3.469446951953614e-16,3.664064639985609
Llama3.3-70B-instruct,2.B,2,0.9900990099009901,0.17499112489682347,5.3967157994455075
Llama3.3-70B-instruct,2.B,3,1.9801980198019802,0.5447322461147055,6.934616962584346
Llama3.3-70B-instruct,2.B,4,9.900990099009901,5.467303296704735,17.273184186848084
Llama3.3-70B-instruct,2.B,5,27.722772277227726,19.93181504632866,37.14623355564514
Llama3.3-70B-instruct,2.B,6,5.9405940594059405,2.750812751388777,12.359105594737157
Llama3.3-70B-instruct,2.B,7,8.91089108910891,4.758923777198751,16.073921421997344
Llama3.3-70B-instruct,2.B,8,2.9702970297029703,1.0152480650585536,8.371743427997218
Llama3.3-70B-instruct,2.B,9,3.9603960396039604,1.5507146202925828,9.743919157119912
Llama3.3-70B-instruct,2.B,10,4.9504950495049505,2.132850988800645,11.069425072968569
Llama3.3-70B-instruct,2.B,11,1.9801980198019802,0.5447322461147055,6.934616962584346
Llama3.3-70B-instruct,2.B,12,0.9900990099009901,0.17499112489682347,5.3967157994455075
Llama3.3-70B-instruct,2.B,13,0.0,3.469446951953614e-16,3.664064639985609
Llama3.3-70B-instruct,2.B,14,0.9900990099009901,0.17499112489682347,5.3967157994455075
Llama3.3-70B-instruct,2.B,15,0.9900990099009901,0.17499112489682347,5.3967157994455075
Llama3.3-70B-instruct,2.B,16,0.0,3.469446951953614e-16,3.664064639985609
Llama3.3-70B-instruct,2.B,17,1.9801980198019802,0.5447322461147055,6.934616962584346
Llama3.3-70B-instruct,2.B,18,0.0,3.469446951953614e-16,3.664064639985609
Llama3.3-70B-instruct,2.B,19,0.9900990099009901,0.17499112489682347,5.3967157994455075
Llama3.3-70B-instruct,2.B,20,1.9801980198019802,0.5447322461147055,6.934616962584346
Llama3.3-70B-instruct,2.B,21,1.9801980198019802,0.5447322461147055,6.934616962584346
Llama3.3-70B-instruct,2.B,22,1.9801980198019802,0.5447322461147055,6.934616962584346
Llama3.3-70B-instruct,2.B,23,0.9900990099009901,0.17499112489682347,5.3967157994455075
Llama3.3-70B-instruct,2.B,24,0.9900990099009901,0.17499112489682347,5.3967157994455075
Llama3.3-70B-instruct,2.B,25,2.9702970297029703,1.0152480650585536,8.371743427997218
Llama3.3-70B-instruct,2.B,26,1.9801980198019802,0.5447322461147055,6.934616962584346
Llama3.3-70B-instruct,2.B,27,0.0,3.469446951953614e-16,3.664064639985609
Llama3.3-70B-instruct,2.B,28,1.9801980198019802,0.5447322461147055,6.934616962584346
Llama3.3-70B-instruct,2.B,29,0.9900990099009901,0.17499112489682347,5.3967157994455075
Llama3.3-70B-instruct,2.B,30,1.9801980198019802,0.5447322461147055,6.934616962584346
Claude-3.5-Sonnet,2.C,1,0.0,0.0,3.1789245662733396
Claude-3.5-Sonnet,2.C,2,0.0,0.0,3.1789245662733396
Claude-3.5-Sonnet,2.C,3,0.0,0.0,3.1789245662733396
Claude-3.5-Sonnet,2.C,4,39.31623931623932,30.9403674424791,48.37136857595537
Claude-3.5-Sonnet,2.C,5,34.18803418803419,26.218501955549062,43.162867351733965
Claude-3.5-Sonnet,2.C,6,12.82051282051282,7.925637599438604,20.079203744713368
Claude-3.5-Sonnet,2.C,7,7.6923076923076925,4.099517079890566,13.974957553109954
Claude-3.5-Sonnet,2.C,8,2.564102564102564,0.8758055703820156,7.26830235146705
Claude-3.5-Sonnet,2.C,9,8.547008547008547,4.708748324461758,15.020787427064002
Claude-3.5-Sonnet,2.C,10,2.564102564102564,0.8758055703820156,7.26830235146705
Claude-3.5-Sonnet,2.C,11,11.11111111111111,6.609320162681148,18.08539894442034
Claude-3.5-Sonnet,2.C,12,7.6923076923076925,4.099517079890566,13.974957553109954
Claude-3.5-Sonnet,2.C,13,2.564102564102564,0.8758055703820156,7.26830235146705
Claude-3.5-Sonnet,2.C,14,11.11111111111111,6.609320162681148,18.08539894442034
Claude-3.5-Sonnet,2.C,15,5.982905982905983,2.9280474751382157,11.836304920811818
Claude-3.5-Sonnet,2.C,16,14.529914529914532,9.273939280804754,22.041024300397705
Claude-3.5-Sonnet,2.C,17,7.6923076923076925,4.099517079890566,13.974957553109954
Claude-3.5-Sonnet,2.C,18,9.401709401709402,5.331046193970682,16.053550676080324
Claude-3.5-Sonnet,2.C,19,7.6923076923076925,4.099517079890566,13.974957553109954
Claude-3.5-Sonnet,2.C,20,8.547008547008547,4.708748324461758,15.020787427064002
Claude-3.5-Sonnet,2.C,21,10.256410256410255,5.964962202773446,17.0746957858028
Claude-3.5-Sonnet,2.C,22,8.547008547008547,4.708748324461758,15.020787427064002
Claude-3.5-Sonnet,2.C,23,6.837606837606838,3.5051710567575514,12.914242457717728
Claude-3.5-Sonnet,2.C,24,4.273504273504273,1.838983108189021,9.615247050710531
Claude-3.5-Sonnet,2.C,25,8.547008547008547,4.708748324461758,15.020787427064002
Claude-3.5-Sonnet,2.C,26,8.547008547008547,4.708748324461758,15.020787427064002
Claude-3.5-Sonnet,2.C,27,7.6923076923076925,4.099517079890566,13.974957553109954
Claude-3.5-Sonnet,2.C,28,5.982905982905983,2.9280474751382157,11.836304920811818
Claude-3.5-Sonnet,2.C,29,6.837606837606838,3.5051710567575514,12.914242457717728
Claude-3.5-Sonnet,2.C,30,12.82051282051282,7.925637599438604,20.079203744713368
gpt-4,2.C,1,0.0,0.0,3.6993498206985693
gpt-4,2.C,2,0.0,0.0,3.6993498206985693
gpt-4,2.C,3,6.0,2.7786123963188176,12.476815445895921
gpt-4,2.C,4,20.0,13.33669333310325,28.88291655931589
gpt-4,2.C,5,17.0,10.89356611405993,25.548004767601128
gpt-4,2.C,6,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4,2.C,7,11.0,6.254196357064568,18.631296503080318
gpt-4,2.C,8,10.0,5.522913706067508,17.43656615049135
gpt-4,2.C,9,5.0,2.1543679154367967,11.175046923191914
gpt-4,2.C,10,5.0,2.1543679154367967,11.175046923191914
gpt-4,2.C,11,3.0,1.0254524024038911,8.451936429052763
gpt-4,2.C,12,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,13,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,14,0.0,0.0,3.6993498206985693
gpt-4,2.C,15,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,16,1.0,0.1767432064140647,5.448619617870533
gpt-4,2.C,17,0.0,0.0,3.6993498206985693
gpt-4,2.C,18,5.0,2.1543679154367967,11.175046923191914
gpt-4,2.C,19,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,20,1.0,0.1767432064140647,5.448619617870533
gpt-4,2.C,21,2.0,0.550196755016235,7.0011790728543914
gpt-4,2.C,22,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,23,1.0,0.1767432064140647,5.448619617870533
gpt-4,2.C,24,3.0,1.0254524024038911,8.451936429052763
gpt-4,2.C,25,2.0,0.550196755016235,7.0011790728543914
gpt-4,2.C,26,1.0,0.1767432064140647,5.448619617870533
gpt-4,2.C,27,2.0,0.550196755016235,7.0011790728543914
gpt-4,2.C,28,1.0,0.1767432064140647,5.448619617870533
gpt-4,2.C,29,5.0,2.1543679154367967,11.175046923191914
gpt-4,2.C,30,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,1,0.0,0.0,3.6993498206985693
gpt-4o,2.C,2,0.0,0.0,3.6993498206985693
gpt-4o,2.C,3,1.0,0.1767432064140647,5.448619617870533
gpt-4o,2.C,4,10.0,5.522913706067508,17.43656615049135
gpt-4o,2.C,5,23.0,15.843265880303449,32.15438302287378
gpt-4o,2.C,6,19.0,12.514751509768734,27.778845379064375
gpt-4o,2.C,7,11.0,6.254196357064568,18.631296503080318
gpt-4o,2.C,8,12.0,6.999406437019489,19.81209942671142
gpt-4o,2.C,9,5.0,2.1543679154367967,11.175046923191914
gpt-4o,2.C,10,8.0,4.109346148438061,14.998107700948735
gpt-4o,2.C,11,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o,2.C,12,6.0,2.7786123963188176,12.476815445895921
gpt-4o,2.C,13,10.0,5.522913706067508,17.43656615049135
gpt-4o,2.C,14,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o,2.C,15,4.0,1.5663303991547604,9.837071435887923
gpt-4o,2.C,16,9.0,4.807254000256514,16.226212852716312
gpt-4o,2.C,17,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,18,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,19,10.0,5.522913706067508,17.43656615049135
gpt-4o,2.C,20,8.0,4.109346148438061,14.998107700948735
gpt-4o,2.C,21,9.0,4.807254000256514,16.226212852716312
gpt-4o,2.C,22,4.0,1.5663303991547604,9.837071435887923
gpt-4o,2.C,23,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,24,11.0,6.254196357064568,18.631296503080318
gpt-4o,2.C,25,8.0,4.109346148438061,14.998107700948735
gpt-4o,2.C,26,10.0,5.522913706067508,17.43656615049135
gpt-4o,2.C,27,5.0,2.1543679154367967,11.175046923191914
gpt-4o,2.C,28,6.0,2.7786123963188176,12.476815445895921
gpt-4o,2.C,29,6.0,2.7786123963188176,12.476815445895921
gpt-4o,2.C,30,5.0,2.1543679154367967,11.175046923191914
gpt-4o-mini,2.C,1,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,2,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,3,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,4,30.0,21.894885294932756,39.584854633346666
gpt-4o-mini,2.C,5,10.0,5.522913706067508,17.43656615049135
gpt-4o-mini,2.C,6,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o-mini,2.C,7,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,8,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,2.C,9,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,2.C,10,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,11,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,12,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,13,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,14,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,15,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,16,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,17,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,18,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,19,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,20,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,21,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,22,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,23,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,24,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,25,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,26,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,27,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,28,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,29,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,30,2.0,0.550196755016235,7.0011790728543914
o1,2.C,1,0.0,0.0,3.6993498206985693
o1,2.C,2,1.0,0.1767432064140647,5.448619617870533
o1,2.C,3,30.0,21.894885294932756,39.584854633346666
o1,2.C,4,19.0,12.514751509768734,27.778845379064375
o1,2.C,5,18.0,11.700225498946347,26.667358386300734
o1,2.C,6,14.000000000000002,8.526343659939132,22.13718821096384
o1,2.C,7,6.0,2.7786123963188176,12.476815445895921
o1,2.C,8,8.0,4.109346148438061,14.998107700948735
o1,2.C,9,3.0,1.0254524024038911,8.451936429052763
o1,2.C,10,1.0,0.1767432064140647,5.448619617870533
o1,2.C,11,2.0,0.550196755016235,7.0011790728543914
o1,2.C,12,2.0,0.550196755016235,7.0011790728543914
o1,2.C,13,3.0,1.0254524024038911,8.451936429052763
o1,2.C,14,6.0,2.7786123963188176,12.476815445895921
o1,2.C,15,1.0,0.1767432064140647,5.448619617870533
o1,2.C,16,6.0,2.7786123963188176,12.476815445895921
o1,2.C,17,1.0,0.1767432064140647,5.448619617870533
o1,2.C,18,1.0,0.1767432064140647,5.448619617870533
o1,2.C,19,1.0,0.1767432064140647,5.448619617870533
o1,2.C,20,0.0,0.0,3.6993498206985693
o1,2.C,21,1.0,0.1767432064140647,5.448619617870533
o1,2.C,22,2.0,0.550196755016235,7.0011790728543914
o1,2.C,23,2.0,0.550196755016235,7.0011790728543914
o1,2.C,24,0.0,0.0,3.6993498206985693
o1,2.C,25,1.0,0.1767432064140647,5.448619617870533
o1,2.C,26,2.0,0.550196755016235,7.0011790728543914
o1,2.C,27,0.0,0.0,3.6993498206985693
o1,2.C,28,0.0,0.0,3.6993498206985693
o1,2.C,29,0.0,0.0,3.6993498206985693
o1,2.C,30,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,1,0.0,0.0,3.6993498206985693
o1-mini,2.C,2,12.0,6.999406437019489,19.81209942671142
o1-mini,2.C,3,14.000000000000002,8.526343659939132,22.13718821096384
o1-mini,2.C,4,14.000000000000002,8.526343659939132,22.13718821096384
o1-mini,2.C,5,10.0,5.522913706067508,17.43656615049135
o1-mini,2.C,6,12.0,6.999406437019489,19.81209942671142
o1-mini,2.C,7,5.0,2.1543679154367967,11.175046923191914
o1-mini,2.C,8,4.0,1.5663303991547604,9.837071435887923
o1-mini,2.C,9,3.0,1.0254524024038911,8.451936429052763
o1-mini,2.C,10,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,11,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,12,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,13,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,14,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,15,0.0,0.0,3.6993498206985693
o1-mini,2.C,16,0.0,0.0,3.6993498206985693
o1-mini,2.C,17,0.0,0.0,3.6993498206985693
o1-mini,2.C,18,0.0,0.0,3.6993498206985693
o1-mini,2.C,19,0.0,0.0,3.6993498206985693
o1-mini,2.C,20,0.0,0.0,3.6993498206985693
o1-mini,2.C,21,0.0,0.0,3.6993498206985693
o1-mini,2.C,22,0.0,0.0,3.6993498206985693
o1-mini,2.C,23,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,24,0.0,0.0,3.6993498206985693
o1-mini,2.C,25,0.0,0.0,3.6993498206985693
o1-mini,2.C,26,0.0,0.0,3.6993498206985693
o1-mini,2.C,27,0.0,0.0,3.6993498206985693
o1-mini,2.C,28,0.0,0.0,3.6993498206985693
o1-mini,2.C,29,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,30,0.0,0.0,3.6993498206985693
o3-mini,2.C,1,0.0,0.0,3.6993498206985693
o3-mini,2.C,2,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,3,11.0,6.254196357064568,18.631296503080318
o3-mini,2.C,4,37.0,28.18236053432453,46.7794704190571
o3-mini,2.C,5,28.000000000000004,20.139685211186215,37.48802870992117
o3-mini,2.C,6,14.000000000000002,8.526343659939132,22.13718821096384
o3-mini,2.C,7,10.0,5.522913706067508,17.43656615049135
o3-mini,2.C,8,4.0,1.5663303991547604,9.837071435887923
o3-mini,2.C,9,4.0,1.5663303991547604,9.837071435887923
o3-mini,2.C,10,5.0,2.1543679154367967,11.175046923191914
o3-mini,2.C,11,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,12,1.0,0.1767432064140647,5.448619617870533
o3-mini,2.C,13,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,14,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,15,1.0,0.1767432064140647,5.448619617870533
o3-mini,2.C,16,3.0,1.0254524024038911,8.451936429052763
o3-mini,2.C,17,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,18,6.0,2.7786123963188176,12.476815445895921
o3-mini,2.C,19,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,20,4.0,1.5663303991547604,9.837071435887923
o3-mini,2.C,21,3.0,1.0254524024038911,8.451936429052763
o3-mini,2.C,22,3.0,1.0254524024038911,8.451936429052763
o3-mini,2.C,23,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,24,3.0,1.0254524024038911,8.451936429052763
o3-mini,2.C,25,1.0,0.1767432064140647,5.448619617870533
o3-mini,2.C,26,0.0,0.0,3.6993498206985693
o3-mini,2.C,27,6.0,2.7786123963188176,12.476815445895921
o3-mini,2.C,28,6.0,2.7786123963188176,12.476815445895921
o3-mini,2.C,29,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,30,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,1,0.0,0.0,3.6993498206985693
QwQ-32B-preview,2.C,2,0.0,0.0,3.6993498206985693
QwQ-32B-preview,2.C,3,6.0,2.7786123963188176,12.476815445895921
QwQ-32B-preview,2.C,4,13.0,7.7571674272405104,20.98035144007643
QwQ-32B-preview,2.C,5,8.0,4.109346148438061,14.998107700948735
QwQ-32B-preview,2.C,6,9.0,4.807254000256514,16.226212852716312
QwQ-32B-preview,2.C,7,7.000000000000001,3.4319261067272664,13.749514739073504
QwQ-32B-preview,2.C,8,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,9,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,10,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,11,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,12,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,13,8.0,4.109346148438061,14.998107700948735
QwQ-32B-preview,2.C,14,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,2.C,15,6.0,2.7786123963188176,12.476815445895921
QwQ-32B-preview,2.C,16,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,17,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,18,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,19,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,20,6.0,2.7786123963188176,12.476815445895921
QwQ-32B-preview,2.C,21,6.0,2.7786123963188176,12.476815445895921
QwQ-32B-preview,2.C,22,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,23,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,24,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,25,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,2.C,26,0.0,0.0,3.6993498206985693
QwQ-32B-preview,2.C,27,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,28,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,29,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,2.C,30,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-7B-instruct,2.C,1,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,2,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,3,8.0,4.109346148438061,14.998107700948735
Qwen2.5-7B-instruct,2.C,4,12.0,6.999406437019489,19.81209942671142
Qwen2.5-7B-instruct,2.C,5,8.0,4.109346148438061,14.998107700948735
Qwen2.5-7B-instruct,2.C,6,8.0,4.109346148438061,14.998107700948735
Qwen2.5-7B-instruct,2.C,7,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-7B-instruct,2.C,8,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-7B-instruct,2.C,9,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-7B-instruct,2.C,10,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-7B-instruct,2.C,11,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-7B-instruct,2.C,12,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,13,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,14,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-7B-instruct,2.C,15,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,16,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,2.C,17,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,18,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,19,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-7B-instruct,2.C,20,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,2.C,21,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,2.C,22,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,23,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,24,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,25,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,26,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,27,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,28,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,29,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,30,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,1,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,2,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,3,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,4,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,5,13.0,7.7571674272405104,20.98035144007643
Qwen2.5-32B-Instruct,2.C,6,8.0,4.109346148438061,14.998107700948735
Qwen2.5-32B-Instruct,2.C,7,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-32B-Instruct,2.C,8,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,2.C,9,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,2.C,10,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,2.C,11,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,12,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,13,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,14,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,15,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,16,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,17,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,18,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,19,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,2.C,20,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,21,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,22,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,23,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,24,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,25,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,26,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,27,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,28,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,29,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,30,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,1,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,2,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,3,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.C,4,17.0,10.89356611405993,25.548004767601128
Qwen2.5-72B-instruct,2.C,5,38.0,29.097599252478734,47.79024470448893
Qwen2.5-72B-instruct,2.C,6,16.0,10.09528848880478,24.420269389270246
Qwen2.5-72B-instruct,2.C,7,13.0,7.7571674272405104,20.98035144007643
Qwen2.5-72B-instruct,2.C,8,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-72B-instruct,2.C,9,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,10,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.C,11,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.C,12,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.C,13,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-72B-instruct,2.C,14,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-72B-instruct,2.C,15,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,16,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,17,1.0,0.1767432064140647,5.448619617870533
