model,action,turn,proportion,ci_low,ci_high
Llama3.3-70B-instruct,2.B,27,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.B,28,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.B,29,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.B,30,1.0,0.1767432064140647,5.448619617870533
Claude-3.5-Sonnet,2.C,1,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.C,2,0.8130081300813009,0.14366035498767254,4.4616626009330265
Claude-3.5-Sonnet,2.C,3,7.317073170731707,3.897034286900348,13.322460840138273
Claude-3.5-Sonnet,2.C,4,30.89430894308943,23.411076894168964,39.534792353172136
Claude-3.5-Sonnet,2.C,5,23.577235772357724,16.94712364386207,31.80780191097136
Claude-3.5-Sonnet,2.C,6,11.38211382113821,6.902284440685466,18.201068293301855
Claude-3.5-Sonnet,2.C,7,6.504065040650407,3.332263638022903,12.310459967625977
Claude-3.5-Sonnet,2.C,8,12.195121951219512,7.531417696635251,19.148706558741818
Claude-3.5-Sonnet,2.C,9,5.691056910569105,2.783797958312565,11.282154125946578
Claude-3.5-Sonnet,2.C,10,4.878048780487805,2.2545774253251696,10.234603137544232
Claude-3.5-Sonnet,2.C,11,5.691056910569105,2.783797958312565,11.282154125946578
Claude-3.5-Sonnet,2.C,12,4.878048780487805,2.2545774253251696,10.234603137544232
Claude-3.5-Sonnet,2.C,13,7.317073170731707,3.897034286900348,13.322460840138273
Claude-3.5-Sonnet,2.C,14,11.38211382113821,6.902284440685466,18.201068293301855
Claude-3.5-Sonnet,2.C,15,11.38211382113821,6.902284440685466,18.201068293301855
Claude-3.5-Sonnet,2.C,16,3.2520325203252036,1.27177584994157,8.06386167014835
Claude-3.5-Sonnet,2.C,17,6.504065040650407,3.332263638022903,12.310459967625977
Claude-3.5-Sonnet,2.C,18,8.130081300813007,4.475887223989298,14.320379424439068
Claude-3.5-Sonnet,2.C,19,4.878048780487805,2.2545774253251696,10.234603137544232
Claude-3.5-Sonnet,2.C,20,3.2520325203252036,1.27177584994157,8.06386167014835
Claude-3.5-Sonnet,2.C,21,5.691056910569105,2.783797958312565,11.282154125946578
Claude-3.5-Sonnet,2.C,22,5.691056910569105,2.783797958312565,11.282154125946578
Claude-3.5-Sonnet,2.C,23,4.878048780487805,2.2545774253251696,10.234603137544232
Claude-3.5-Sonnet,2.C,24,4.0650406504065035,1.7486356481482155,9.163773393331445
Claude-3.5-Sonnet,2.C,25,10.569105691056912,6.2813124690906195,17.245268743506966
Claude-3.5-Sonnet,2.C,26,4.878048780487805,2.2545774253251696,10.234603137544232
Claude-3.5-Sonnet,2.C,27,3.2520325203252036,1.27177584994157,8.06386167014835
Claude-3.5-Sonnet,2.C,28,9.75609756097561,5.6692742887536856,16.28053540245416
Claude-3.5-Sonnet,2.C,29,13.008130081300814,8.168058029914516,20.088837746852295
Claude-3.5-Sonnet,2.C,30,4.878048780487805,2.2545774253251696,10.234603137544232
gpt-4,2.C,1,0.0,0.0,3.6993498206985693
gpt-4,2.C,2,3.0,1.0254524024038911,8.451936429052763
gpt-4,2.C,3,14.000000000000002,8.526343659939132,22.13718821096384
gpt-4,2.C,4,6.0,2.7786123963188176,12.476815445895921
gpt-4,2.C,5,10.0,5.522913706067508,17.43656615049135
gpt-4,2.C,6,15.0,9.305985283656629,23.28355959083237
gpt-4,2.C,7,13.0,7.7571674272405104,20.98035144007643
gpt-4,2.C,8,11.0,6.254196357064568,18.631296503080318
gpt-4,2.C,9,11.0,6.254196357064568,18.631296503080318
gpt-4,2.C,10,8.0,4.109346148438061,14.998107700948735
gpt-4,2.C,11,5.0,2.1543679154367967,11.175046923191914
gpt-4,2.C,12,3.0,1.0254524024038911,8.451936429052763
gpt-4,2.C,13,2.0,0.550196755016235,7.0011790728543914
gpt-4,2.C,14,2.0,0.550196755016235,7.0011790728543914
gpt-4,2.C,15,5.0,2.1543679154367967,11.175046923191914
gpt-4,2.C,16,6.0,2.7786123963188176,12.476815445895921
gpt-4,2.C,17,6.0,2.7786123963188176,12.476815445895921
gpt-4,2.C,18,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,19,2.0,0.550196755016235,7.0011790728543914
gpt-4,2.C,20,3.0,1.0254524024038911,8.451936429052763
gpt-4,2.C,21,3.0,1.0254524024038911,8.451936429052763
gpt-4,2.C,22,1.0,0.1767432064140647,5.448619617870533
gpt-4,2.C,23,5.0,2.1543679154367967,11.175046923191914
gpt-4,2.C,24,3.0,1.0254524024038911,8.451936429052763
gpt-4,2.C,25,8.0,4.109346148438061,14.998107700948735
gpt-4,2.C,26,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,27,5.0,2.1543679154367967,11.175046923191914
gpt-4,2.C,28,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,29,4.0,1.5663303991547604,9.837071435887923
gpt-4,2.C,30,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o,2.C,1,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,2,8.0,4.109346148438061,14.998107700948735
gpt-4o,2.C,3,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o,2.C,4,13.0,7.7571674272405104,20.98035144007643
gpt-4o,2.C,5,8.0,4.109346148438061,14.998107700948735
gpt-4o,2.C,6,6.0,2.7786123963188176,12.476815445895921
gpt-4o,2.C,7,9.0,4.807254000256514,16.226212852716312
gpt-4o,2.C,8,1.0,0.1767432064140647,5.448619617870533
gpt-4o,2.C,9,5.0,2.1543679154367967,11.175046923191914
gpt-4o,2.C,10,4.0,1.5663303991547604,9.837071435887923
gpt-4o,2.C,11,7.000000000000001,3.4319261067272664,13.749514739073504
gpt-4o,2.C,12,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,13,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,14,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,15,6.0,2.7786123963188176,12.476815445895921
gpt-4o,2.C,16,1.0,0.1767432064140647,5.448619617870533
gpt-4o,2.C,17,5.0,2.1543679154367967,11.175046923191914
gpt-4o,2.C,18,4.0,1.5663303991547604,9.837071435887923
gpt-4o,2.C,19,2.0,0.550196755016235,7.0011790728543914
gpt-4o,2.C,20,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,21,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,22,2.0,0.550196755016235,7.0011790728543914
gpt-4o,2.C,23,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,24,1.0,0.1767432064140647,5.448619617870533
gpt-4o,2.C,25,1.0,0.1767432064140647,5.448619617870533
gpt-4o,2.C,26,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,27,3.0,1.0254524024038911,8.451936429052763
gpt-4o,2.C,28,5.0,2.1543679154367967,11.175046923191914
gpt-4o,2.C,29,1.0,0.1767432064140647,5.448619617870533
gpt-4o,2.C,30,4.0,1.5663303991547604,9.837071435887923
gpt-4o-mini,2.C,1,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,2,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,3,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,4,8.0,4.109346148438061,14.998107700948735
gpt-4o-mini,2.C,5,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,2.C,6,10.0,5.522913706067508,17.43656615049135
gpt-4o-mini,2.C,7,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,2.C,8,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,9,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,10,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,11,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,12,2.0,0.550196755016235,7.0011790728543914
gpt-4o-mini,2.C,13,3.0,1.0254524024038911,8.451936429052763
gpt-4o-mini,2.C,14,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,15,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,16,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,17,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,18,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,19,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,20,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,21,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,22,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,23,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,24,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,25,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,26,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,27,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,28,1.0,0.1767432064140647,5.448619617870533
gpt-4o-mini,2.C,29,0.0,0.0,3.6993498206985693
gpt-4o-mini,2.C,30,0.0,0.0,3.6993498206985693
o1,2.C,1,0.0,0.0,3.6993498206985693
o1,2.C,2,27.0,19.269584149576342,36.432116767945
o1,2.C,3,28.000000000000004,20.139685211186215,37.48802870992117
o1,2.C,4,18.0,11.700225498946347,26.667358386300734
o1,2.C,5,6.0,2.7786123963188176,12.476815445895921
o1,2.C,6,4.0,1.5663303991547604,9.837071435887923
o1,2.C,7,3.0,1.0254524024038911,8.451936429052763
o1,2.C,8,2.0,0.550196755016235,7.0011790728543914
o1,2.C,9,3.0,1.0254524024038911,8.451936429052763
o1,2.C,10,1.0,0.1767432064140647,5.448619617870533
o1,2.C,11,2.0,0.550196755016235,7.0011790728543914
o1,2.C,12,0.0,0.0,3.6993498206985693
o1,2.C,13,1.0,0.1767432064140647,5.448619617870533
o1,2.C,14,0.0,0.0,3.6993498206985693
o1,2.C,15,1.0,0.1767432064140647,5.448619617870533
o1,2.C,16,1.0,0.1767432064140647,5.448619617870533
o1,2.C,17,0.0,0.0,3.6993498206985693
o1,2.C,18,0.0,0.0,3.6993498206985693
o1,2.C,19,0.0,0.0,3.6993498206985693
o1,2.C,20,1.0,0.1767432064140647,5.448619617870533
o1,2.C,21,2.0,0.550196755016235,7.0011790728543914
o1,2.C,22,0.0,0.0,3.6993498206985693
o1,2.C,23,0.0,0.0,3.6993498206985693
o1,2.C,24,0.0,0.0,3.6993498206985693
o1,2.C,25,0.0,0.0,3.6993498206985693
o1,2.C,26,0.0,0.0,3.6993498206985693
o1,2.C,27,1.0,0.1767432064140647,5.448619617870533
o1,2.C,28,0.0,0.0,3.6993498206985693
o1,2.C,29,0.0,0.0,3.6993498206985693
o1,2.C,30,0.0,0.0,3.6993498206985693
o1-mini,2.C,1,0.0,0.0,3.6993498206985693
o1-mini,2.C,2,7.000000000000001,3.4319261067272664,13.749514739073504
o1-mini,2.C,3,8.0,4.109346148438061,14.998107700948735
o1-mini,2.C,4,15.0,9.305985283656629,23.28355959083237
o1-mini,2.C,5,19.0,12.514751509768734,27.778845379064375
o1-mini,2.C,6,20.0,13.33669333310325,28.88291655931589
o1-mini,2.C,7,9.0,4.807254000256514,16.226212852716312
o1-mini,2.C,8,7.000000000000001,3.4319261067272664,13.749514739073504
o1-mini,2.C,9,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,10,0.0,0.0,3.6993498206985693
o1-mini,2.C,11,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,12,3.0,1.0254524024038911,8.451936429052763
o1-mini,2.C,13,4.0,1.5663303991547604,9.837071435887923
o1-mini,2.C,14,4.0,1.5663303991547604,9.837071435887923
o1-mini,2.C,15,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,16,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,17,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,18,2.0,0.550196755016235,7.0011790728543914
o1-mini,2.C,19,0.0,0.0,3.6993498206985693
o1-mini,2.C,20,0.0,0.0,3.6993498206985693
o1-mini,2.C,21,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,22,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,23,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,24,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,25,0.0,0.0,3.6993498206985693
o1-mini,2.C,26,4.0,1.5663303991547604,9.837071435887923
o1-mini,2.C,27,0.0,0.0,3.6993498206985693
o1-mini,2.C,28,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,29,1.0,0.1767432064140647,5.448619617870533
o1-mini,2.C,30,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,1,0.0,0.0,3.6993498206985693
o3-mini,2.C,2,16.0,10.09528848880478,24.420269389270246
o3-mini,2.C,3,26.0,18.404698464748137,35.370989449187185
o3-mini,2.C,4,17.0,10.89356611405993,25.548004767601128
o3-mini,2.C,5,16.0,10.09528848880478,24.420269389270246
o3-mini,2.C,6,10.0,5.522913706067508,17.43656615049135
o3-mini,2.C,7,8.0,4.109346148438061,14.998107700948735
o3-mini,2.C,8,7.000000000000001,3.4319261067272664,13.749514739073504
o3-mini,2.C,9,7.000000000000001,3.4319261067272664,13.749514739073504
o3-mini,2.C,10,4.0,1.5663303991547604,9.837071435887923
o3-mini,2.C,11,1.0,0.1767432064140647,5.448619617870533
o3-mini,2.C,12,8.0,4.109346148438061,14.998107700948735
o3-mini,2.C,13,5.0,2.1543679154367967,11.175046923191914
o3-mini,2.C,14,4.0,1.5663303991547604,9.837071435887923
o3-mini,2.C,15,3.0,1.0254524024038911,8.451936429052763
o3-mini,2.C,16,2.0,0.550196755016235,7.0011790728543914
o3-mini,2.C,17,5.0,2.1543679154367967,11.175046923191914
o3-mini,2.C,18,5.0,2.1543679154367967,11.175046923191914
o3-mini,2.C,19,8.0,4.109346148438061,14.998107700948735
o3-mini,2.C,20,4.0,1.5663303991547604,9.837071435887923
o3-mini,2.C,21,6.0,2.7786123963188176,12.476815445895921
o3-mini,2.C,22,5.0,2.1543679154367967,11.175046923191914
o3-mini,2.C,23,3.0,1.0254524024038911,8.451936429052763
o3-mini,2.C,24,6.0,2.7786123963188176,12.476815445895921
o3-mini,2.C,25,9.0,4.807254000256514,16.226212852716312
o3-mini,2.C,26,3.0,1.0254524024038911,8.451936429052763
o3-mini,2.C,27,4.0,1.5663303991547604,9.837071435887923
o3-mini,2.C,28,5.0,2.1543679154367967,11.175046923191914
o3-mini,2.C,29,3.0,1.0254524024038911,8.451936429052763
o3-mini,2.C,30,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,1,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,2,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,3,12.0,6.999406437019489,19.81209942671142
QwQ-32B-preview,2.C,4,9.0,4.807254000256514,16.226212852716312
QwQ-32B-preview,2.C,5,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,6,10.0,5.522913706067508,17.43656615049135
QwQ-32B-preview,2.C,7,8.0,4.109346148438061,14.998107700948735
QwQ-32B-preview,2.C,8,9.0,4.807254000256514,16.226212852716312
QwQ-32B-preview,2.C,9,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,10,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,11,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,12,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,2.C,13,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,2.C,14,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,15,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,16,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,17,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,18,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,2.C,19,6.0,2.7786123963188176,12.476815445895921
QwQ-32B-preview,2.C,20,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,21,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,22,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,23,5.0,2.1543679154367967,11.175046923191914
QwQ-32B-preview,2.C,24,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,2.C,25,1.0,0.1767432064140647,5.448619617870533
QwQ-32B-preview,2.C,26,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,27,2.0,0.550196755016235,7.0011790728543914
QwQ-32B-preview,2.C,28,3.0,1.0254524024038911,8.451936429052763
QwQ-32B-preview,2.C,29,4.0,1.5663303991547604,9.837071435887923
QwQ-32B-preview,2.C,30,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-7B-instruct,2.C,1,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,2,7.000000000000001,3.4319261067272664,13.749514739073504
Qwen2.5-7B-instruct,2.C,3,12.0,6.999406437019489,19.81209942671142
Qwen2.5-7B-instruct,2.C,4,6.0,2.7786123963188176,12.476815445895921
Qwen2.5-7B-instruct,2.C,5,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-7B-instruct,2.C,6,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-7B-instruct,2.C,7,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,8,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,9,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,10,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-7B-instruct,2.C,11,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,12,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,2.C,13,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,14,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,15,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,16,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,17,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,18,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,19,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,20,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,21,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,22,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-7B-instruct,2.C,23,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,24,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,25,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,26,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,27,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,28,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,29,0.0,0.0,3.6993498206985693
Qwen2.5-7B-instruct,2.C,30,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,1,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,2.C,2,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,3,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,4,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,5,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-32B-Instruct,2.C,6,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,2.C,7,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,2.C,8,6.0,2.7786123963188176,12.476815445895921
Qwen2.5-32B-Instruct,2.C,9,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,2.C,10,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,2.C,11,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,12,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,2.C,13,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,14,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-32B-Instruct,2.C,15,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,16,0.0,0.0,3.6993498206985693
Qwen2.5-32B-Instruct,2.C,17,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,18,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,19,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,20,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,21,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,22,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,23,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-32B-Instruct,2.C,24,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,25,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,26,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,27,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-32B-Instruct,2.C,28,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,29,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-32B-Instruct,2.C,30,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.C,1,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,2,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.C,3,4.0,1.5663303991547604,9.837071435887923
Qwen2.5-72B-instruct,2.C,4,16.0,10.09528848880478,24.420269389270246
Qwen2.5-72B-instruct,2.C,5,24.0,16.691325556948776,33.23233634981448
Qwen2.5-72B-instruct,2.C,6,24.0,16.691325556948776,33.23233634981448
Qwen2.5-72B-instruct,2.C,7,5.0,2.1543679154367967,11.175046923191914
Qwen2.5-72B-instruct,2.C,8,3.0,1.0254524024038911,8.451936429052763
Qwen2.5-72B-instruct,2.C,9,2.0,0.550196755016235,7.0011790728543914
Qwen2.5-72B-instruct,2.C,10,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,11,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,12,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,13,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,14,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,15,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,16,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,17,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,18,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,19,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,20,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,21,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,22,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,23,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,24,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,25,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,26,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,27,1.0,0.1767432064140647,5.448619617870533
Qwen2.5-72B-instruct,2.C,28,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,29,0.0,0.0,3.6993498206985693
Qwen2.5-72B-instruct,2.C,30,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.C,1,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.C,2,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.C,3,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.C,4,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,2.C,5,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.C,6,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,2.C,7,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,2.C,8,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,2.C,9,8.0,4.109346148438061,14.998107700948735
Llama3.3-70B-instruct,2.C,10,6.0,2.7786123963188176,12.476815445895921
Llama3.3-70B-instruct,2.C,11,6.0,2.7786123963188176,12.476815445895921
Llama3.3-70B-instruct,2.C,12,4.0,1.5663303991547604,9.837071435887923
Llama3.3-70B-instruct,2.C,13,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.C,14,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,2.C,15,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.C,16,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.C,17,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,2.C,18,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,2.C,19,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.C,20,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.C,21,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,2.C,22,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.C,23,4.0,1.5663303991547604,9.837071435887923
Llama3.3-70B-instruct,2.C,24,2.0,0.550196755016235,7.0011790728543914
Llama3.3-70B-instruct,2.C,25,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.C,26,1.0,0.1767432064140647,5.448619617870533
Llama3.3-70B-instruct,2.C,27,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.C,28,3.0,1.0254524024038911,8.451936429052763
Llama3.3-70B-instruct,2.C,29,0.0,0.0,3.6993498206985693
Llama3.3-70B-instruct,2.C,30,1.0,0.1767432064140647,5.448619617870533
Claude-3.5-Sonnet,2.D,1,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.D,2,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.D,3,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.D,4,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.D,5,1.6260162601626018,0.44705085074977885,5.7350436265606595
Claude-3.5-Sonnet,2.D,6,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.D,7,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.D,8,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.D,9,2.4390243902439024,0.8329064364133588,6.92595956228682
Claude-3.5-Sonnet,2.D,10,2.4390243902439024,0.8329064364133588,6.92595956228682
Claude-3.5-Sonnet,2.D,11,1.6260162601626018,0.44705085074977885,5.7350436265606595
Claude-3.5-Sonnet,2.D,12,0.8130081300813009,0.14366035498767254,4.4616626009330265
Claude-3.5-Sonnet,2.D,13,0.8130081300813009,0.14366035498767254,4.4616626009330265
Claude-3.5-Sonnet,2.D,14,0.0,0.0,3.0285514345309585
Claude-3.5-Sonnet,2.D,15,1.6260162601626018,0.44705085074977885,5.7350436265606595
